"id","name","latitude","longitude","class","color"
"dataira12","PRAZA CAMPO DA FERIA, 12, Sober: A BODEGUILLA DE MARCE","42.4612018","-7.5870703","codere","#d2f6fc"
"dataira120","Calle ALBORAYA, 65, Valencia: ANPHITRYON","39.4863755","-0.3684559","codere","#d2f6fc"
"dataira1200","MONTE AVRIL, 55, Bilbao: LEON","43.2688213","-2.8988154","codere","#d2f6fc"
"dataira1201","El Minero, 24, Ortuella: Leoncio","43.3078945","-3.0504744","codere","#d2f6fc"
"dataira1202","Calle PONTEVEDRA, 20, Santa Comba: LEVELS","43.032832","-8.810305","codere","#d2f6fc"
"dataira1203","ALEXANDRE BOVEDA, 2, Betanzos: LEYENDA","43.27703109999999","-8.209427","codere","#d2f6fc"
"dataira1204","Calle COBIAN ROFFIGNAC, 16, Pontevedra: LICEO CASINO DE PONTEVEDRA","42.4324472","-8.645757699999999","codere","#d2f6fc"
"dataira1205","Calle RODRIGUEZ MURIAS, 4, Ribadeo: LIRA","43.53694","-7.0412725","codere","#d2f6fc"
"dataira1206","VENEZUELA, 6, Vitoria-Gasteiz: LISBOA","42.8590387","-2.6747429","codere","#d2f6fc"
"dataira1207","Calle REAL, 31, O Porto de Corme: LISTA","43.265015","-8.962290399999999","codere","#d2f6fc"
"dataira1208","Plaza SAGRADO CORAZON, 4, Cedeira: LITORAL","43.6603442","-8.055074","codere","#d2f6fc"
"dataira1209","Calle ITALIA, 2, Alacant: LITTLE DUKE  THE","38.341918","-0.4880113","codere","#d2f6fc"
"dataira121","Calle SANTO TOMAS, 68, A Coruña: ANSU","43.3792883","-8.401728799999999","codere","#d2f6fc"
"dataira1210","FAUSTINO SANTALICES, 1: LITTLE GALICIA","42.4295893","-8.0770172","codere","#d2f6fc"
"dataira1211","TIRANA, 20, Benaguasil: LITTLE ITALIA","39.5950858","-0.5868175","codere","#d2f6fc"
"dataira1212","Calle las Pozas 36, San Lorenzo de El Escorial: LLANO","40.5939254","-4.146504999999999","codere","#d2f6fc"
"dataira1213","Carrer Coves de Montiel, 22, Benaguasil: LLAURADORS","39.592447","-0.5973096999999999","codere","#d2f6fc"
"dataira1214","Calle Cervantes 31, Vilamarxant: LLAVADOR DE SERGI","39.5710079","-0.6234375","codere","#d2f6fc"
"dataira1215","Calle DUQUE DE LLIRIA, 114, Llíria: LLIRIA DUC","39.6295174","-0.6008977999999999","codere","#d2f6fc"
"dataira1216","CARRER SEGARIA, 8, Ondara: LO DE SALVADOR","38.83032130000001","0.0156284","codere","#d2f6fc"
"dataira1217","Calle PADRE MENDEZ, 43, Torrent: LO RAT  PUB","39.434586","-0.4666447","codere","#d2f6fc"
"dataira1218","CORONEL MOLINA 9: LOCOMATIC SPORT BAR CALZADA DE CALATRAVA","38.7038952","-3.777409","codere","#d2f6fc"
"dataira1219","Rosalia De Castro, 9, O Carballiño: LOFT 27","42.4302944","-8.077992799999999","codere","#d2f6fc"
"dataira122","Calle TORRE, 120, A Coruña: ANSU II","43.3788738","-8.398224299999999","codere","#d2f6fc"
"dataira1220","RUA CASTELAO, 13, Vimianzo: LONDON","43.1096761","-9.0329453","codere","#d2f6fc"
"dataira1221","Zabalgana Hiribidea, 29 - Vitoria-Gasteiz, Vitoria-Gasteiz: LOR","42.8427216","-2.697499","codere","#d2f6fc"
"dataira1222","Calle USTARROZ, 26, Pamplona: LOREA","42.8268606","-1.6466756","codere","#d2f6fc"
"dataira1223","TOLOSA, 111, Donostia-San Sebastian: LOREA","43.3049287","-2.0056858","codere","#d2f6fc"
"dataira1224","COLA Y GOITI, 1, Vitoria-Gasteiz: LOREA 6","42.8464632","-2.6633926","codere","#d2f6fc"
"dataira1225","REINA MARIA CRISTINA, 24, Puerto De Sagunto: LOREN","39.6650753","-0.2356543","codere","#d2f6fc"
"dataira1226","Pi Gros, 7: LOREN Y LOLA","39.9713241","-0.0531387","codere","#d2f6fc"
"dataira1227","MANUEL DE FALLA, 30, Logroño: LORIEN","42.457567","-2.4818839","codere","#d2f6fc"
"dataira1228","PIZARRO, 48: LORIGA","42.2310958","-8.7101027","codere","#d2f6fc"
"dataira1229","Uribeguela Kalea, 1 - Vitoria-Gasteiz: LOS ABUELOS","42.8749666","-2.6778351","codere","#d2f6fc"
"dataira123","A Peneda, 2, Abegondo: ANTOXO","43.226838","-8.2896471","codere","#d2f6fc"
"dataira1230","Prudencio Maria Berastegui Kalea, 18, Vitoria-Gasteiz: LOS ALPES","42.8490726","-2.6665797","codere","#d2f6fc"
"dataira1231","NICOLAU PRIMITIU GOMEZ SERRANO, 12, Valencia: LOS AMIGOS","39.4558402","-0.4030504","codere","#d2f6fc"
"dataira1232","Calle EMILIO BARO, 52, Valencia: LOS AMIGOS","39.48716719999999","-0.3610125","codere","#d2f6fc"
"dataira1233","Calle BENITO VICETTO, 3, Ourense: LOS ANGELES","42.3438375","-7.855632799999999","codere","#d2f6fc"
"dataira1234","Calle SANTO DOMINGO SAVIO, 77, Valencia: LOS COLEGAS","39.4978786","-0.3762232","codere","#d2f6fc"
"dataira1235","ATLANTIDA, 50, Vigo: LOS ESPEJOS","42.2226161","-8.756843199999999","codere","#d2f6fc"
"dataira1236","Avenida GALICIA, 42, Mugardos: LOS HELVETAS","43.4602025","-8.2564576","codere","#d2f6fc"
"dataira1237","BODEGUETES, 99 - Riba-roja de Túria, Riba-Roja De Turia: LOS NARANJOS","39.5409078","-0.5699533","codere","#d2f6fc"
"dataira1238","carretera Nacional 111, km 8, Villanueva De Cameros: LOS NOGALES","42.1664986","-2.6497931","codere","#d2f6fc"
"dataira1239","BURGOS, 98, Logroño: LOS PARRALES","42.4607","-2.47617","codere","#d2f6fc"
"dataira124","GARCIA SALAZAR, 34, Bilbao: ANTOXO","43.2565317","-2.9329102","codere","#d2f6fc"
"dataira1240","BENIDORM, 34: LOS SERRANO","38.5101239","-0.2264114","codere","#d2f6fc"
"dataira1241","AV. DO DOUTOR SIXTO MAURIZ 23, Fene: LUA NOVA","43.4726686","-8.1582463","codere","#d2f6fc"
"dataira1242","Calle PUENTE LA REINA, 19, Pamplona: LUIS","42.6723037","-1.8135943","codere","#d2f6fc"
"dataira1243","Escoriaza, 5, Alcobendas: LUMAR","40.3515149","-3.6954413","codere","#d2f6fc"
"dataira1244","KAREAGA GOIKOA, 18, Basauri: LUMBRE LA","43.2380274","-2.8955957","codere","#d2f6fc"
"dataira1245","Calle VIRGEN DEL PUIG, 1, Torrent: LUNA LA","39.4298305","-0.4745641","codere","#d2f6fc"
"dataira1246","JOSE CHABAS BORDEHORE, 3, Valencia: LUNNHA","39.4934575","-0.3598965","codere","#d2f6fc"
"dataira1247","ARTAPADURA, 15 - Vitoria-Gasteiz, Vitoria-Gasteiz: LUSITANO","42.8697999","-2.6606704","codere","#d2f6fc"
"dataira1248","Huesca, 78: LUZ","42.131845","-0.4078058","codere","#d2f6fc"
"dataira1249","AVENIDA MAC-MAHON, 1, Ferrol: MAC","43.4815992","-8.226873300000001","codere","#d2f6fc"
"dataira125","Calle LERIN, 11, Ansoáin: ANTXE","42.83196239999999","-1.6407533","codere","#d2f6fc"
"dataira1250","Calle PANTICOSA (C.C. VIA PARK III), 2, Orihuela: MACKLIN S WELCOME IN","37.9541756","-0.7359505","codere","#d2f6fc"
"dataira1251","Calle PARIS, 34, Santiago de Compostela: MADASUN","42.8870265","-8.523606","codere","#d2f6fc"
"dataira1252","Avenida EDUARDO PONDAL, 51, Ponteceso: MADISON","43.24267709999999","-8.8960402","codere","#d2f6fc"
"dataira1253","VILLALOBOS, 145, Madrid: MADRID","40.3793394","-3.6515243","codere","#d2f6fc"
"dataira1254","GENERAL PRIMO DE RIVERA, 19, Logroño: Madrid","40.4167754","-3.7037902","codere","#d2f6fc"
"dataira1255","Avenida CONSTITUCION, 2, Móstoles: MADRID JUEGOS","40.3231323","-3.8638366","codere","#d2f6fc"
"dataira1256","Calle ALBUFERA, 17, Madrid: MADRID JUEGOS","40.3975681","-3.6674484","codere","#d2f6fc"
"dataira1257","Calle ESPOZ Y MINA, 2, Madrid: MADRID JUEGOS","40.4165211","-3.7023542","codere","#d2f6fc"
"dataira1258","Calle MONTERA, 5, Madrid: MADRID JUEGOS","40.4174284","-3.7030493","codere","#d2f6fc"
"dataira1259","Calle MONTERA, 44, Madrid: MADRID JUEGOS","40.41948","-3.70157","codere","#d2f6fc"
"dataira126","PARDIÑEIROS, 3, O Milladoiro: ANXERIZ","42.8462606","-8.576361","codere","#d2f6fc"
"dataira1260","Calle PRECIADOS, 32, Madrid: MADRID JUEGOS","40.4197768","-3.706429399999999","codere","#d2f6fc"
"dataira1261","Calle VIRGEN DE LA ROCA, 9, Madrid: MADRID JUEGOS","40.4338722","-3.6587382","codere","#d2f6fc"
"dataira1262","Calle VIRGEN DEL SAGRARIO, 3, Madrid: MADRID JUEGOS","40.4340577","-3.6477999","codere","#d2f6fc"
"dataira1263","Calle ALCALA, 390, Madrid: MADRID JUEGOS","40.4366149","-3.6405867","codere","#d2f6fc"
"dataira1264","Calle MONFORTE DE LEMOS, 119, Madrid: MADRID JUEGOS","40.4780944","-3.709380599999999","codere","#d2f6fc"
"dataira1265","Calle CERVANTES, 29, Alcalá de Henares: MADRID JUEGOS","40.483346","-3.364797","codere","#d2f6fc"
"dataira1266","Calle MARQUES DE VALDAVIA, 57, Alcobendas: MADRID JUEGOS","40.54381900000001","-3.6415522","codere","#d2f6fc"
"dataira1267","Calle MISERICORDIA, 1, Arganda del Rey: MADRID JUEGOS ARGANDA","40.3014735","-3.4415725","codere","#d2f6fc"
"dataira1268","PARTIDA MADRIGUERES SUD, 64, Denia: MADRIGUERES 64","38.8382451","0.091823","codere","#d2f6fc"
"dataira1269","EXPLORADOR ANDRES, 29, Valencia: MAGICO 14","39.4717572","-0.3452598","codere","#d2f6fc"
"dataira127","Avenida CASTELAO, 23, Santiago de Compostela: ANXO","42.8926872","-8.5417989","codere","#d2f6fc"
"dataira1270","Avenida Lagunas de Ruidera, 2, Ciudad Real: Magna Casino","38.9797502","-3.9270869","codere","#d2f6fc"
"dataira1271","GABRIEL LODARES, 4: Magna Casino Albacete","38.99089379999999","-1.8563709","codere","#d2f6fc"
"dataira1272","MAKALDI, 2, Bilbao: MAKALDI","43.2568531","-2.8971584","codere","#d2f6fc"
"dataira1273","MONASTERIO DE ZILBETI 5, pPmplona: MALECON DE LA HABANA","42.8158108","-1.656391","codere","#d2f6fc"
"dataira1274","Avenida ENSENYANTS DE LA VILA, 4, La Vila Joiosa/Villajoyosa: MALU","38.51118","-0.22669","codere","#d2f6fc"
"dataira1275","AUSIAS MARCH, 30, Novelda: MANDALA","38.3812386","-0.7629737999999999","codere","#d2f6fc"
"dataira1276","RAMON ESPIÑEIRA, 2, Curtis: MANDALA","43.13894639999999","-8.035041399999999","codere","#d2f6fc"
"dataira1277","RUA ANXO SENRA, 13, O Burgo: MANDALA","43.3184379","-8.3667164","codere","#d2f6fc"
"dataira1278","Calle PESCADORES, 201, Puçol: MANDRAGORA","39.5994861","-0.268874","codere","#d2f6fc"
"dataira1279","Calle ANTON AVILES DE TARAMANCOS, 5, Noia: MANDUCKA","42.78807690000001","-8.8900577","codere","#d2f6fc"
"dataira128","Concordia, 3, Quart de Poblet: AQUARIO","39.4808644","-0.4445251","codere","#d2f6fc"
"dataira1280","LAS NEVERAS, 3 - Vitoria-Gasteiz, Vitoria-Gasteiz: MANDUKA","42.8414952","-2.6510602","codere","#d2f6fc"
"dataira1281","Lugar PEREIRA s/n, Santa Comba: MANEIRO","42.98965219999999","-8.8725471","codere","#d2f6fc"
"dataira1282","Calle TOMÁS PAREDES, 25, Vigo: Manolo","42.2204257","-8.7537241","codere","#d2f6fc"
"dataira1283","Calle MANOLO TABERNER, 4, Valencia: MANOLO TABERNER","39.4735874","-0.3977575","codere","#d2f6fc"
"dataira1284","PALOMA, 2, Soto del Real: MANUELA","40.7527572","-3.7887561","codere","#d2f6fc"
"dataira1285","Avenida JUAN FUSTER ZARAGOZA, 11  Esc 1, Benidorm: MAR AZUL","38.5388206","-0.109222","codere","#d2f6fc"
"dataira1286","LUGAR PINDO NORTE, 218, O Pindo: MAR DEL NORTE","42.8954647","-9.1341971","codere","#d2f6fc"
"dataira1287","Avenida TENOR FLETA, 63, Zaragoza: MARA","41.6386354","-0.8788324999999999","codere","#d2f6fc"
"dataira1288","FRANCIA, 60, La Mata: MARAVILLAS","38.01980289999999","-0.6556073","codere","#d2f6fc"
"dataira1289","Calle JAVEA, 7, Dénia: MARCILLA","38.84228179999999","0.1019957","codere","#d2f6fc"
"dataira129","Calle TRAFALGAR, 37, Quart de Poblet: ARAGON","39.482713","-0.447473","codere","#d2f6fc"
"dataira1290","Av. d'Ausiàs March, 7, Silla: MAREM","39.3573695","-0.4124012","codere","#d2f6fc"
"dataira1291","PEREZ GALDOS, 95, Valencia: MARIA","39.4699513","-0.3925499","codere","#d2f6fc"
"dataira1292","Diagonal, 5, Nules: Maria","39.8486453","-0.1596246","codere","#d2f6fc"
"dataira1293","ARTURO CAMPIÓN, 3, Ansoain: MARIA","42.83177120000001","-1.6371582","codere","#d2f6fc"
"dataira1294","Calle CALLE MARIA, 51, Ferrol: MARIA 51","43.4852532","-8.2320543","codere","#d2f6fc"
"dataira1295","ALFONSO ALCARAZ, 11: MARICA II","42.34424","-7.881399999999999","codere","#d2f6fc"
"dataira1296","Avenida GASTEIZ, 71 - Vitoria-Gasteiz, Vitoria: Marino","42.850293","-2.680957","codere","#d2f6fc"
"dataira1297","CARRER BAIX SEGURA, 5, Alaquas: MARIOLOS LOS","39.4527121","-0.4694864","codere","#d2f6fc"
"dataira1298","AREA, 15, Cedeira: MARISCO","43.658322","-8.060971","codere","#d2f6fc"
"dataira1299","Calle PEDRO BIDAGOR s/n, Barañáin: MARTIN","42.8041049","-1.6787919","codere","#d2f6fc"
"dataira13","DEL GENERAL VIDAL RIOS, S/N, Zas: A BULLA","43.1497385","-8.9653796","codere","#d2f6fc"
"dataira130","AUTOVIA A-4, 87, Aranjuez: ARANJUEZ SALON","40.039854","-3.607441999999999","codere","#d2f6fc"
"dataira1300","Paseo ZUMAQUERA, 78 - Vitoria-Gasteiz, Vitoria: Martin Fierro","42.8353838","-2.6627254","codere","#d2f6fc"
"dataira1301","Calle LINNEO, 1, Santa Cristina (Perillo): MARTY","43.33841169999999","-8.376650099999999","codere","#d2f6fc"
"dataira1302","Calle DOCTOR FLEMING, 4, Oleiros: MARUXA","43.33270590000001","-8.3157003","codere","#d2f6fc"
"dataira1303","Calle DOS DE MAYO, 18, Móstoles: MAS DOS DE MAYO","40.321252","-3.8662859","codere","#d2f6fc"
"dataira1304","DONOSTIA-SAN SEBASTIAN, 23, Vitoria-Gasteiz: MAS QUE LUNAS","42.8648113","-2.6910707","codere","#d2f6fc"
"dataira1305","CARRER DE LA CLOSA, 2, Moncada: MASIA LA","39.5693223","-0.3994758","codere","#d2f6fc"
"dataira1306","CARRER DE FRANCESC DE VINATEA, 4, Massanassa: MASSANASSA","39.4109777","-0.3982467","codere","#d2f6fc"
"dataira1307","SEBASTIAN MARTINEZ RISCO, 5, Coruña: MATOGRANDE","43.3413534","-8.4034507","codere","#d2f6fc"
"dataira1308","Calle RIO BREXO URB A BARCALA, 5, Cambre: Matrioska","43.3049438","-8.354566499999999","codere","#d2f6fc"
"dataira1309","LOS BAÑOS, 13, Sestao: MATRIX","43.3094899","-3.0039294","codere","#d2f6fc"
"dataira131","SAN IGNACIO DE LOYOLA, 1, Vitoria-Gasteiz: ARBARA","42.8527981","-2.6722772","codere","#d2f6fc"
"dataira1310","CONVENTO JERUSALEN, 50, Valencia: MAUNALOA","39.4648321","-0.3803474","codere","#d2f6fc"
"dataira1311","AVENIDA DE CASANOVA DE EIRIS, 23, Coruña: MAVERICK","43.3495649","-8.397485999999999","codere","#d2f6fc"
"dataira1312","Simon Arrieta, 5, Bergara: Maxims","43.119246","-2.4135889","codere","#d2f6fc"
"dataira1313","LA PAZ, 18, Barakaldo: MAYMU","43.2808357","-2.9874508","codere","#d2f6fc"
"dataira1314","Calle SOKAIN, 7, Deba: Mazantini","43.296302","-2.3523692","codere","#d2f6fc"
"dataira1315","AVENIDA DE ARTEIXO, 68, La Coruña: MC BURGUER","43.35750729999999","-8.4130262","codere","#d2f6fc"
"dataira1316","Calle CASTELAO, 6, O Barco: MEET POINT","42.4171629","-6.9899319","codere","#d2f6fc"
"dataira1317","PRAZA DO CONCELLO, 1, Vimianzo: MEHARI","43.1101077","-9.0343541","codere","#d2f6fc"
"dataira1318","Avenida ALFINACH, 24, Puçol: MEL DE CARAMEL","39.6166503","-0.3130355","codere","#d2f6fc"
"dataira1319","Calle ETIOPIA-PERILLO, 10 - Perillo (Santa Leocadia): MELIDE","43.3331016","-8.3745423","codere","#d2f6fc"
"dataira132","Avenida FINISTERRE, 31, San Roque (Coristanco): ARBOLEDA","43.3653548","-8.4110968","codere","#d2f6fc"
"dataira1320","Avenida PERIS Y VALERO, 104, Valencia: MENDI","39.459422","-0.3694738","codere","#d2f6fc"
"dataira1321","LAGO, 1, Mendillorri: MENDILLORRI KEBAB","42.8097928","-1.614162","codere","#d2f6fc"
"dataira1322","Plaza EMIGRANTE, 4, Silleda: MENPHIS","42.69909029999999","-8.2485961","codere","#d2f6fc"
"dataira1323","EMILIO FERRARI, 62, Madrid: MENSARY","40.4307881","-3.6410582","codere","#d2f6fc"
"dataira1324","DEL BARCO 13, Oropesa Del Mar: MERCADITO EL","40.074807","0.133153","codere","#d2f6fc"
"dataira1325","CALLE MERCAT 9, Cullera: MERCAT","39.164753","-0.2534711","codere","#d2f6fc"
"dataira1326","MERCAT, 6, Alcacer: MERCAT","39.3687198","-0.4462053","codere","#d2f6fc"
"dataira1327","FERNANDO EL CATOLICO, 3, Madrid: MERKUR SALON DE JUEGOS","40.4335856","-3.7061872","codere","#d2f6fc"
"dataira1328","Calle ALTA DEL MAR, 58, Valencia: MESO","39.4499455","-0.3337223","codere","#d2f6fc"
"dataira1329","Avenida PARALELO, 18, Almussafes: MESON","39.2951994","-0.413438","codere","#d2f6fc"
"dataira133","MARTINEZ AVELLANOSA, 13, Carballiño: ARCHY","42.4320619","-8.0778461","codere","#d2f6fc"
"dataira1330","RÚA SAN VICENTE, 66: MESON BALEA","43.352114","-8.412759","codere","#d2f6fc"
"dataira1331","BENITO VIGO, 33, A Estrada: MESON DA ESTRADA","42.6883066","-8.4935189","codere","#d2f6fc"
"dataira1332","CARRETERA DE VIGO, 117, Ourense: MESON DO PINO","42.3555834","-7.8903029","codere","#d2f6fc"
"dataira1333","Plaza Campo da Compañía, 41, Monforte de Lemos: MESON J M","42.5166718","-7.5159124","codere","#d2f6fc"
"dataira1334","RUA ROSALIA DE CASTRO, 5, Carballiño: MESON OS PORTALES","42.4302382","-8.078062899999999","codere","#d2f6fc"
"dataira1335","VELAZQUEZ, 27, Rua De Valdeorrasa: MESON POLDO","42.39434","-7.11235","codere","#d2f6fc"
"dataira1336","TINO GRANDIO, 16, Lugo: MESON XANTAR","43.016845","-7.5622269","codere","#d2f6fc"
"dataira1337","Plaza PEPITO ARRIOLA, 1, Betanzos: MG","43.2762749","-8.2104359","codere","#d2f6fc"
"dataira1338","BENITACHELL, 2, Alacant: MGN","38.7210186","0.1448182","codere","#d2f6fc"
"dataira1339","Calle el cristo, s/n, Viana: MI BAR","42.5156034","-2.3682727","codere","#d2f6fc"
"dataira134","SANTOS JUSTO Y PASTOR 0128, Valencia: ARCO","39.4669691","-0.3401656","codere","#d2f6fc"
"dataira1340","COMPOSITOR VICENTE ASENSIO, 1, Castellon De La Plana: MI CARIBE","39.9878427","-0.033764","codere","#d2f6fc"
"dataira1341","AV REYES CATOLICOS, 41, Alcalá de Henares: MI CASA","40.4742813","-3.3775884","codere","#d2f6fc"
"dataira1342","CL JUAN CARLOS I, 49, Hoyo de Manzanares: MI CASA","40.6235538","-3.9054078","codere","#d2f6fc"
"dataira1343","Calle Calvo Sotelo, 2, Carnota: MICHE","42.823028","-9.0888963","codere","#d2f6fc"
"dataira1344","Republica Argentina, 64, Alacant: Michel","38.3418382","-0.5120988","codere","#d2f6fc"
"dataira1345","CARRER VERGE DEL CARMEN, S/N, Valencia: MIDAS","39.4699075","-0.3762881","codere","#d2f6fc"
"dataira1346","Carrer Pla de L´Arc, 83, San Vicente del Raspeig: MIGUEL","38.4101441","-0.5352355999999999","codere","#d2f6fc"
"dataira1347","ALBUFERA, 37: MIGUEL","39.810949","3.1155858","codere","#d2f6fc"
"dataira1348","Plaza Ayuntamiento, 2, Baños de río Tobia: Milenio","42.334775","-2.7611669","codere","#d2f6fc"
"dataira1349","Castillo Lantaron, 2 - Vitoria-Gasteiz, Vitoria-Gasteiz: Millenium 2001","42.8426059","-2.6929427","codere","#d2f6fc"
"dataira135","Calle ARZOBISPO OLAECHEA, 8, Valencia: ARCOIRIS","39.443335","-0.3883321","codere","#d2f6fc"
"dataira1350","VELEZ DE GUEVARA, 51, Logroño: MIMOSA","42.4597265","-2.4575254","codere","#d2f6fc"
"dataira1351","Avda. Alquería de Moret, 19-21: MINGUET","39.4376246","-0.4273951","codere","#d2f6fc"
"dataira1352","Millares, 1, Valencia: MINGUET","39.4564068","-0.3836176","codere","#d2f6fc"
"dataira1353","OIZMENDI, 3, Galdakao: MIRABILE","43.232708","-2.8512233","codere","#d2f6fc"
"dataira1354","GENERAL URRUTIA, 18, Logroño: Mirador","42.4711428","-2.4604788","codere","#d2f6fc"
"dataira1355","Calle RÚA CAMIÑO DO RÍO, 16, Malpica: MIRADOR","43.32264199999999","-8.810120099999999","codere","#d2f6fc"
"dataira1356","CL VICENTA PACHON, 21, Madrid: MIRAMAR","40.3942981","-3.7249514","codere","#d2f6fc"
"dataira1357","Calle ITURRAMA, 10, Pamplona: MIRAVALLES ITURRAMA","42.8046657","-1.6518148","codere","#d2f6fc"
"dataira1358","Calle SANCHO EL FUERTE, 20, Pamplona: MIRAVALLES SANCHO EL FUERTE","42.80750949999999","-1.6468288","codere","#d2f6fc"
"dataira1359","Avda. Alquería de Moret, 19-21: MIRTHOS","39.4376246","-0.4273951","codere","#d2f6fc"
"dataira136","LA IBERIA, 4, Sestao: ARDANDEGI","43.310222","-3.005037","codere","#d2f6fc"
"dataira1360","CONSTITUCION, 3, Teulada: MOKA","38.72826269999999","0.1044712","codere","#d2f6fc"
"dataira1361","RAMON Y CAJAL, 14, Villajoyosa: MOKAFE","38.5088839","-0.2308699","codere","#d2f6fc"
"dataira1362","Arquitecto Rodriguez, 63, Valencia: MOLINO","39.4950603","-0.3680057","codere","#d2f6fc"
"dataira1363","Real, 100, Alcobendas: MOLINO","40.5372512","-3.637224499999999","codere","#d2f6fc"
"dataira1364","Calle RIBERA, LA, 4, Lodosa: MOLY","42.4231896","-2.0783465","codere","#d2f6fc"
"dataira1365","Reyes Huertas, 1, Badajoz: Money Money","38.878923","-6.9592268","codere","#d2f6fc"
"dataira1366","Calle LOUREIRO CRESPO, 63, Pontevedra: MONICA","42.4283983","-8.631781100000001","codere","#d2f6fc"
"dataira1367","Calle DIEGO PAZOS, 1, Sarria: MONTECARLO","42.777825","-7.41242","codere","#d2f6fc"
"dataira1368","Calle PUIG CAMPANA, 1, Benidorm: MONTECASINO","38.538351","-0.1343601","codere","#d2f6fc"
"dataira1369","SANTA TERESA KALEA, 12, Mondragon: MONTSERRAT","43.0692266","-2.4797931","codere","#d2f6fc"
"dataira137","Parque EMPRESARIAL VILAMARIN, 2, Vilamarín: AREA SERV  TAMALLANCOS","42.4265988","-7.902103099999999","codere","#d2f6fc"
"dataira1370","SABINO ARANA, 12, Leioa: MOON","43.3196772","-2.9889961","codere","#d2f6fc"
"dataira1371","Calle IGEA, 20, Rincón de Olivedo: Morales","42.0503656","-1.9674732","codere","#d2f6fc"
"dataira1372","ALBACETE, 27, Valencia: MORETI","39.4628675","-0.3842559","codere","#d2f6fc"
"dataira1373","Beneficiencia, 15, Logroño: Morrisey II","42.465112","-2.4625887","codere","#d2f6fc"
"dataira1374","Avenida PORTUGAL, 60, Rábade: MORSA","43.12060899999999","-7.62787","codere","#d2f6fc"
"dataira1375","RAFAEL CORT, 16, Valencia: MOSSET","39.4573282","-0.3659976","codere","#d2f6fc"
"dataira1376","COSTA BLANCA (URB. ARNICHES), 114, Alicante: MOZART","38.3431109","-0.4948879999999999","codere","#d2f6fc"
"dataira1377","IPARRAGUIRRE ETORBIDEA, 2, Leioa: MULLIGAN S COMPANY","43.327632","-2.991746","codere","#d2f6fc"
"dataira1378","Calle GENARO ORAA, 21, Santurtzi: Mundin","43.32733959999999","-3.0304775","codere","#d2f6fc"
"dataira1379","PEDRO LORCA, 45, Torrevieja: MUNDO RD LONG","37.9768031","-0.6778605999999999","codere","#d2f6fc"
