company,name,address,lat,lng,postal_code,locality,adm4,adm1,country
codere,NEVADA GOYA,"Avenida FELIPE II, 4, Madrid",40.4238658,-3.6767918,28009,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA MARCELO USERA,"Calle MARCELO USERA, 84, Madrid",40.38585740000001,-3.7065397,28026,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA OPORTO,"Calle OPORTO, 91, Madrid",40.3878742,-3.7317279,28019,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA PARLA,"Calle SEVERO OCHOA, 16, Parla",38.8026097,-116.419389,,,,Nevada,United States
codere,NEVADA PRINCESA,"Calle BLASCO DE GARAY, 15, Madrid",40.431552,-3.711828799999999,28015,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA QUEVEDO,"Calle ARAPILES, 5, Madrid",40.433295,-3.7050048,28015,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA SAN DIEGO,"Calle DOCTOR BELLIDO, 2, Madrid",38.8026097,-116.419389,,,,Nevada,United States
codere,NEVADA TETUAN,"Calle BRAVO MURILLO, 155, Madrid",40.4466704,-3.7046417,28003,Madrid,Madrid,Community of Madrid,Spain
codere,NEVADA VALLECAS,"Calle PEDRO LABORDE, 49, Madrid",40.386412,-3.6496624,28018,Madrid,Madrid,Community of Madrid,Spain
codere,NEW POKER,"Calle ANTONIO MACHADO, 83, Albacete",38.9918445,-1.8650328,02004,Albacete,Albacete,Castile-La Mancha,Spain
codere,NOVOMATIC POZUELO,"Plaza GOBERNADOR C.C. La estacion local 25, 3, Pozuelo de Alarcón",40.4475864,-3.8009751,28224,Pozuelo de Alarcón,Pozuelo de Alarcón,Community of Madrid,Spain
codere,Nevada Alcala,"Calle ALCALA (esquina arturo soria), 419, Madrid",38.8026097,-116.419389,,,,Nevada,United States
codere,OLIVA  SALON,"Calle LUIS VIVES, 19, Oliva",38.9197587,-0.1187855,46780,Oliva,Oliva,Valencian Community,Spain
codere,Oper Salon,"Triunfo Santa Marina, 17, Fernan Nuñez",37.669936,-4.7255956,14520,Fernán Núñez,Fernán Núñez,Andalusia,Spain
codere,Oper Salon Ecija,"John Lennon, 2",37.5414656,-5.0826742,41400,Écija,Écija,Andalusia,Spain
codere,Oper Salon Fuentes De Andalucia,"Explanada De La Estación, 4",37.4631866,-5.3431248,41420,Fuentes de Andalucía,Fuentes de Andalucía,Andalusia,Spain
codere,Oper Salon La Campana,Av. De Lora Del Rio,37.6563895,-5.524790599999999,41440,Lora del Río,Lora del Río,Andalusia,Spain
codere,Oper Salon Osuna,"Alfonso XII, 65",37.2395285,-5.1102679,41640,Osuna,Osuna,Andalusia,Spain
codere,Oper Salon Pozoblanco,"Marcos Redondo, 13",38.3770629,-4.8494709,14400,Pozoblanco,Pozoblanco,Andalusia,Spain
codere,PACHECO,"LUGAR OUTEIRO, 102, Rianxo",42.68085,-8.8137399,15985,,Rianxo,Galicia,Spain
codere,PLAY AND WIN,"Av. de Vicent Mortes Alfonso, 51, Paterna",39.5071587,-0.4484835,46980,Paterna,Paterna,Valencian Community,Spain
codere,PLENO AL 15,"Calle DOUTOR LOUREIRO CRESPO, 69, Pontevedra",32.3182314,-86.902298,36785,,,Alabama,United States
codere,Picadilly Cascorro,"Plaza CASCORRO, 5, Madrid",40.411127,-3.7074085,28005,Madrid,Madrid,Community of Madrid,Spain
codere,RECREATIVOS LUCKY PLAY,"Calle ABTAO, 10, Madrid",40.4038015,-3.6760306,28007,Madrid,Madrid,Community of Madrid,Spain
codere,REY DON JAIME,"PEREZ GALDOS, 19, Castellon",39.986493,-0.0461791,12002,Castellón de la Plana,Castellón de la Plana,Valencian Community,Spain
codere,ROYAL VIGO,"Avenida GARCIA BARBON, 34, Vigo",42.2367672,-8.7157119,36201,Vigo,Vigo,Galicia,Spain
codere,S  J  Joker III,"LOPEZ DE AYALA, 13, Almendralejo",38.679397,-6.4114714,06200,Almendralejo,Almendralejo,Extremadura,Spain
codere,S  J  Joker Madridejos,"Calle Juan Carlos I, 2, Madridejos",39.4680372,-3.5355342,45710,Madridejos,Madridejos,Castile-La Mancha,Spain
codere,S  J  Lbo Sport Land,"Hermanos Jimenez, 3, Albacete",38.9959989,-1.8673741,02004,Albacete,Albacete,Castile-La Mancha,Spain
codere,S  J  Madrid Juegos,"Plaza DOCTOR MARAÑON, 10, Coslada",40.4263847,-3.5627258,28821,Coslada,Coslada,Community of Madrid,Spain
codere,S  J  Onnea,"Fonda, 9, Sueca",40.7229186,-73.9830399,10009,New York,,New York,United States
codere,S  J  Picasso,"Santa Isabel, 5, Vinaròs",40.4672606,0.4679549999999999,12500,Vinaròs,Vinaròs,Valencian Community,Spain
codere,S  J  ROYAL CROWN LEGANES,"DE LOS PEDROCHES, 13",40.33614,-3.7517,28915,Leganés,Leganés,Community of Madrid,Spain
codere,S FRAGATA Algeciras,"GESTO POR LA PAZ, 48",36.1227925,-5.4510136,11206,Algeciras,Algeciras,Andalusia,Spain
codere,S J  Joker Illescas,"Castilla La Mancha, 58, Illescas",40.1262812,-3.8489895,45200,Illescas,Illescas,Castile-La Mancha,Spain
codere,S J ADMIRAL CARIHUELA,"MAR, 5, Torremolinos",36.6076282,-4.5046061,29620,Torremolinos,Torremolinos,Andalusia,Spain
codere,S J ADMIRAL ESTEPONA,"AV. ANDALUCIA, Estepona",36.4313906,-5.1463386,29680,Estepona,Estepona,Andalusia,Spain
codere,S J ADMIRAL FUENGIROLA,"AV. MATIAS SAENZ DE TEJADA, 1, Fuengirola",36.5413363,-4.6227523,29640,Fuengirola,Fuengirola,Andalusia,Spain
codere,S J ADMIRAL MANANTIALES,"AV. DE LOS MANANTIALES, 21, Torremolinos",36.6268156,-4.502712,29620,Torremolinos,Torremolinos,Andalusia,Spain
codere,S J ADMIRAL MARBELLA,"AV. ARIAS MALDONADO, 5, Marbella",36.509827,-4.8928896,29602,Marbella,Marbella,Andalusia,Spain
codere,S J ADMIRAL PUERTO BANUS,"DE LAS NACIONES UNIDAS, C.C. CRISTAMAR, Nueva Andalucia",36.4917692,-4.9514789,29660,Marbella,Marbella,Andalusia,Spain
codere,S J ADMIRAL RONDA,"DE ESPAÑA, 8, Ronda",36.746209,-5.161225099999999,29400,Ronda,Ronda,Andalusia,Spain
codere,S J ALL - IN VII,"DE LA CONSTITUCION, 2, San Agustin De Guadalix",40.6788466,-3.6163061,28750,San Agustín del Guadalix,San Agustín del Guadalix,Community of Madrid,Spain
codere,S J COMAR ENJOY PLAYING EL TEMPLE,"RÚA TAPIA, 18",43.3192159,-8.354262,15679,,Cambre,Galicia,Spain
codere,S J JOKER AGUADULCE,"CARLOS III, 192",36.8108466,-2.5853707,04720,,Roquetas de Mar,Andalusia,Spain
codere,S J JOKER ALBOLOTE CAPILLA,"FRANCISCO CAPILLA, S/N",37.2283225,-3.6543577,18220,Albolote,Albolote,Andalusia,Spain
codere,S J JOKER ALBOX LEPANTO,"LEPANTO, 26",37.3826577,-2.1376068,04800,Albox,Albox,Andalusia,Spain
codere,S J JOKER ALMERIA ARAPILES,"ARAPILES, 2",36.834047,-2.4637136,04001,Almería,Almería,Andalusia,Spain
codere,S J JOKER ALMERIA ESTACION,"DE LA ESTACION, LOCAL 336",36.8355649,-2.4544893,04006,Almería,Almería,Andalusia,Spain
codere,S J JOKER ALMERIA ZAPILLO,"CABO DE GATA, 129",36.8278401,-2.4502552,04007,Almería,Almería,Andalusia,Spain
codere,S J JOKER ATARFE ESTACION,"DE LA ESTACION, 19",37.2164422,-3.6975812,18230,,Atarfe,Andalusia,Spain
codere,S J JOKER BAZA MURCIA,"DE MURCIA, 2",37.4862228,-2.7769904,18800,Baza,Baza,Andalusia,Spain
codere,S J JOKER BERJA BARRIONUEVO,"JOSE BARRIONUEVO PEÑA, 79",36.8404061,-2.9435934,04760,Berja,Berja,Andalusia,Spain
codere,S J JOKER CADIZ BLASINFANTE,"DE ANDALUCIA, 2",36.5270612,-6.2885962,11006,Cádiz,Cádiz,Andalusia,Spain
codere,S J JOKER CADIZ CORTES,"DE LAS CORTES, 16",36.5221977,-6.2771516,11012,Cádiz,Cádiz,Andalusia,Spain
codere,S J JOKER CAMPOHERMOSO BENAHADUX,"BENAHADUX, 1",36.9377212,-2.1327491,04110,Campohermoso,Níjar,Andalusia,Spain
codere,S J JOKER CARBONERAS FARO,"FARO DE MESA ROLDAN, 30",36.9418247,-1.9066669,04149,,Carboneras,Andalusia,Spain
codere,S J JOKER CAÑADA NIJAR,"DE NIJAR, 11",36.7619796,-2.109435,04118,San José,Níjar,Andalusia,Spain
codere,S J JOKER CORDOBA CAIRO,"EL CAIRO, S/N",30.0444196,31.2357116,,Cairo,,Cairo Governorate,Egypt
codere,S J JOKER CORDOBA VICTORIA,"DE LA VICTORIA, 1",37.8863351,-4.7843857,14008,Córdoba,Córdoba,Andalusia,Spain
codere,S J JOKER CUEVAS PUENTEAZUD,"PUENTE DEL AZUD, 70",43.5513631,-5.9145865,33460,Aviles,Avilés,Asturias,Spain
codere,S J JOKER DOSHERMANAS REYESCATOLICOS,"REYES CATOLICOS, 103, Dos Hermanas",37.2758106,-5.9284839,41701,Dos Hermanas,Dos Hermanas,Andalusia,Spain
codere,S J JOKER GARRUCHA PASEO,MARITIMO,37.1885522,-1.817503,04630,,Garrucha,Andalusia,Spain
codere,S J JOKER GRANADA DILAR,"DE DILAR, 52",37.1563938,-3.6005208,18007,Granada,Granada,Andalusia,Spain
codere,S J JOKER GRANADA DILARMERKUR,"DE DILAR, 22",37.1773363,-3.5985571,18001,Granada,Granada,Andalusia,Spain
codere,S J JOKER GRANADA GALLO,"ANTIGUA DE MALAGA, 55",37.1889387,-3.6219532,18015,Granada,Granada,Andalusia,Spain
codere,S J JOKER GRANADA MENDEZ,"CAMINO DE RONDA, 119",37.1778332,-3.6109756,18003,Granada,Granada,Andalusia,Spain
codere,S J JOKER GRANADA SOCRATES,"SOCRATES, 10",37.1773363,-3.5985571,18001,Granada,Granada,Andalusia,Spain
codere,S J JOKER HUELVADECANO,"Jose Fariñas, esq. C/ Pastillo",,,,,,,
codere,S J JOKER IV,"Av. Virgen de Guadalupe, 41, Caceres",39.4674402,-6.385320099999999,10001,Cáceres‎,Cáceres,Extremadura,Spain
codere,S J JOKER JEREZ HUERTAPINTADA,"HUERTA PINTADA, 1, Jeres De La Frontera",36.68139499999999,-6.129675000000001,11401,Jerez,Jerez de la Frontera,Andalusia,Spain
codere,S J JOKER LALINEA CARREFOUR,"DE LA COLONIA, 9",36.1740543,-5.3635344,11300,,La Línea de la Concepción,Andalusia,Spain
codere,S J JOKER LASNORIAS MOJONERA,"LA MOJONERA, 104",36.7593427,-2.75318,04716,Las Norias,El Ejido,Andalusia,Spain
codere,S J JOKER MARBELLA ARIAS,"ARIAS DE VELASCO, 29 BAJO 2",36.5170273,-4.886870399999999,29601,Marbella,Marbella,Andalusia,Spain
codere,S J JOKER MOJACAR MONTEMAR,"ANDALUCIA, 6",37.1220313,-1.8611011,04638,,Mojácar,Andalusia,Spain
codere,S J JOKER NEPTUNO,"ARABIAL, 45 C.C. NEPTUNO",37.1681953,-3.6074423,18004,Granada,Granada,Andalusia,Spain
codere,S J JOKER OLULA BAJA,"CARRETERA BAJA, 11",37.354978,-2.293181,04860,,Olula del Río,Andalusia,Spain
codere,S J JOKER PINOSPUENTE REDONDA,REDONDA,37.2514515,-3.7496132,18240,Pinos Puente,Pinos Puente,Andalusia,Spain
codere,S J JOKER PULPI ANTONES,"AV. LOS ANTONES, 4",30.2660481,-97.7404002,78701,Austin,,Texas,United States
codere,S J JOKER ROQUETAS MOJONERA,"LA MOJONERA, 163",36.761876,-2.6314358,04740,Roquetas de Mar,Roquetas de Mar,Andalusia,Spain
codere,S J JOKER ROTA SANFERNANDO,"San Fernando, Bajo",36.6236874,-6.3601441,11520,Rota,Rota,Andalusia,Spain
codere,S J JOKER SABINAL,"AVD. DEL SABINAR, 307",29.3174576,-99.4664354,78881,Sabinal,,Texas,United States
codere,S J JOKER SANISIDRO CONSTITUCION,"DE LA CONSTITUCION, 169",36.9114665,-2.1732708,04117,San Isidro de Níjar,Níjar,Andalusia,Spain
codere,S J JOKER SEVILLA AERONAUTICA,"De la Aeronautica, 2",,,,,,,
codere,S J JOKER SEVILLA GRANPLAZA,"GRAN PLAZA, 5",32.6861787,-97.325244,76110,Fort Worth,,Texas,United States
codere,S J JOKER SEVILLA LUJAN,"VIRGEN DE LUJAN, 30, Sevilla",37.3747716,-6.0002609,41011,Seville,Seville,Andalusia,Spain
codere,S J JOKER VERASOL,RONDA DE VERASOL,,,,,,,
codere,S J Joker VI,"Ubaldo Sanchez, 6, Miajadas",39.1511633,-5.9082129,10100,Miajadas,Miajadas,Extremadura,Spain
codere,S J LAS VEGAS SPORTS BAR SESEÑA,"REMBRANDT, 8, Seseña",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,S J LBO ARAUJO-FAJARDO,"FRANCOS RODRIGUEZ, 2, Hellin",18.3257869,-65.6523838,00738,Fajardo,,Fajardo,Puerto Rico
codere,S J LBO BADAJOZ,"PARDALERAS, 24",38.8794495,-6.9706535,06001,Badajoz,Tierra de Badajoz,Extremadura,Spain
codere,S J LBO CAMINO VIEJO LEGANES,"CAMINO VIEJO DE LEGANES, 166, Madrid",40.380417,-3.7319655,28025,Madrid,Madrid,Community of Madrid,Spain
codere,S J LBO CASAR DE CACERES,"MADRID, 1",39.5587084,-6.417053699999999,10190,Casar de Cáceres,Casar de Cáceres,Extremadura,Spain
codere,S J LBO CORIA,"SIERRA DE GATA, 32, Coria",39.9829198,-6.5143087,10800,,Coria,Extremadura,Spain
codere,S J LBO CUATRO ASES,"MAYOR, 90, Almaden",,,,,,,
codere,S J LBO ESTADIO,"ALBERCHE, S/N, Talavera De La Reina",40.3857159,-4.945403799999999,05123,,Navalosa,Castile and León,Spain
codere,S J LBO EZEQUIEL SOLANA,"EZEQUIEL SOLANA, 73, Madrid",40.4284559,-3.6430371,28017,Madrid,Madrid,Community of Madrid,Spain
codere,S J LBO GUAREÑA,"ESPAÑA, 8, Guareña",38.8636339,-6.1018241,06470,Guareña,Guareña,Extremadura,Spain
codere,S J LBO JARAIZ,"Zaragoza, 34, Jaraiz De La Vera",40.0620348,-5.7519117,10400,Jaraíz de la Vera,Jaraíz de la Vera,Extremadura,Spain
codere,S J LBO LA FAROLA,"SAN MARTIN, 18, Cabezon De La Sal",43.309084,-4.23766,39500,Cabezón de la Sal,Cabezón de la Sal,Cantabria,Spain
codere,S J LBO LLANES,"CUETO BAJO, 13, Llanes",43.4179584,-4.7543152,33500,Llanes,Llanes,Asturias,Spain
codere,S J LBO LOCOMATIC SPORT BAR,"RODOLFO PEREZ, 14, Moral de Calatrava",38.8273646,-3.577473,13350,Moral de Calatrava,Moral de Calatrava,Castile-La Mancha,Spain
codere,S J LBO MAYOR,"MAYOR, 42, Alcala De Henares",40.4819791,-3.3635421,28801,Alcala de Henares,Alcalá de Henares,Community of Madrid,Spain
codere,S J LBO OGADI I,"EMPEDRADA, 14, Olias Del Rey",39.94603040000001,-3.986384999999999,45280,Olías del Rey,Olías del Rey,Castile-La Mancha,Spain
codere,S J LBO OGADI II,"DE LA IGLESIA, 1, Bargas",,,,,,,
codere,S J LBO OLIVENZA,"FIRLARMONICA, 3",38.6826443,-7.1026661,06100,Olivenza,Olivenza,Extremadura,Spain
codere,S J LBO POLAN,"FELIX GUTIERREZ CANO, 1, Polan",39.790114,-4.1631156,45161,Polán,Polán,Castile-La Mancha,Spain
codere,S J LBO Plasencia,"VIRGEN DEL PUERTO 10, Plasencia",40.04209549999999,-6.0838065,10600,Plasencia,Plasencia,Extremadura,Spain
codere,S J LBO ROSALES,"OUTEIRO, 412, Coruña",43.3623436,-8.4115401,15005,A Coruña,A Coruña,Galicia,Spain
codere,S J LBO SPORT BAR AND APUESTAS MENTRIDA,"SOLANA, 19",40.2394809,-4.1936206,45930,Méntrida,Méntrida,Castile-La Mancha,Spain
codere,S J LBO SPORT BAR AND APUESTAS SANTA OLALLA,"Donantes de Sangre, 3",40.02370880000001,-4.4297848,45530,Santa Olalla,Santa Olalla,Castile-La Mancha,Spain
codere,S J LBO SPORT BAR AND APUESTAS YUNCOS,"DOCTOR FLEMING, 21",40.0895941,-3.874903,45210,Yuncos,Yuncos,Castile-La Mancha,Spain
codere,S J LBO TRUJILLO LUENGO,"NUESTRA SEÑORA DEL ROSARIO, 18, Navahermosa",39.6355945,-4.4722512,45150,Navahermosa,Navahermosa,Castile-La Mancha,Spain
codere,S J LBO VIA CARPETANA,"CARPETANA, 324, Madrid",40.39270399999999,-3.7409937,28025,Madrid,Madrid,Community of Madrid,Spain
codere,S J La Fortuna,"Pizarro, 9",10.4678335,-84.64268059999999,,La Fortuna,,Alajuela Province,Costa Rica
codere,S J Lbo Avenida De La Peseta,"DE LA PESETA, 94, Madrid",40.3620859,-3.7495053,28054,Madrid,Madrid,Community of Madrid,Spain
codere,S J Lbo Carlos Martin Alvarez,"Carlos Martin Alvarez, 5, Madrid",40.3912509,-3.661856799999999,28018,Madrid,Madrid,Community of Madrid,Spain
codere,S J Lbo Madrid Juegos General Ricardos,"General Ricardos, 157, Madrid",40.3880394,-3.7322657,28025,Madrid,Madrid,Community of Madrid,Spain
codere,S J Lbo Madrid Juegos Pedro Laborde,"Pedro Laborde, 14, Madrid",40.3890605,-3.647868599999999,28018,Madrid,Madrid,Community of Madrid,Spain
codere,S J Lbo Montehermoso,"España, 5, Montehermoso",40.0877862,-6.3505273,10810,Montehermoso,Montehermoso,Extremadura,Spain
codere,S J NEVADA ALCALA DE HENARES,"MARQUES ALONSO MARTINEZ, 4",38.8026097,-116.419389,,,,Nevada,United States
codere,S J NEVADA ALCORCON IGLESIA,"De La Iglesia, 7, Alcorcon",38.8026097,-116.419389,,,,Nevada,United States
codere,S J NEVADA FUENLABRADA CENTRO,"Avenida de las Regiones 10, Fuenlabrada",38.8026097,-116.419389,,,,Nevada,United States
codere,S J Nevada Quintana,"Calle de Alcalá esq. Virgen Del Sagrario, 341, Madrid",38.8026097,-116.419389,,,,Nevada,United States
codere,S J Royal Crown Coslada,"Plaza COMUNEROS  locales 1.3, 2, Coslada",40.4246465,-3.5680836,28821,Coslada,Coslada,Community of Madrid,Spain
codere,S J Royal Crown Pan y Toros,"Pan Y Toros, 3",,,,,,,
codere,S J SALA TEATINOS,"FRANZ KAFKA, 27, Malaga",36.71575,-4.46601,29010,Málaga,Málaga,Andalusia,Spain
codere,S J SALON ALAMEDA,"TRINIDAD GRUND, 6, Malaga",36.7173645,-4.4215447,29001,Málaga,Málaga,Andalusia,Spain
codere,S J SALON AVENIDA DE ANDALUCIA,"DE ANDALUCIA, 14, Jaen",37.7774536,-3.7932599,23005,Jaén,Jaén,Andalusia,Spain
codere,S J SE ACABO EL PESCAO,"VALLADOLID, 2, Fuengirola",36.544148,-4.624943900000001,29640,Fuengirola,Fuengirola,Andalusia,Spain
codere,S J TREBOL,"BRAVO MURILLO, 137, Madrid",40.450329,-3.7036582,28020,Madrid,Madrid,Community of Madrid,Spain
codere,S J VEGAS,"Marques De Viana, 27 ESQ. HIERBABUENA 45, HIERBABUENA",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,S J VEGAS CENTRO ALCORCON LAS,"VIZCAYA, 8, Alcorcon",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,S J VEGAS SAN SEBASTIAN DE LOS REYES,"DE MURCIA, 5",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,S J VEGAS VALDEMORO,"Vicente Aleixandre, 15",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
codere,S JOKER ALMERIA,"GRANADA, 145",36.834047,-2.4637136,04001,Almería,Almería,Andalusia,Spain
codere,SALA ALCOBENDAS,"Calle MARQUES DE VALDAVIA, 55, Alcobendas",40.5437132,-3.6413274,28100,Alcobendas,Alcobendas,Community of Madrid,Spain
codere,SALON 17,"MIRANDA DO DOURO, 1, Aranda De Duero",41.6695784,-3.6857921,09400,Aranda de Duero,Aranda de Duero,Castile and León,Spain
codere,SALON 2002,"CALLE SEDELLA, 3, Mijas",36.5009911,-4.6851262,29649,La Cala de Mijas,Mijas,Andalusia,Spain
codere,SALON ADMIRAL,"FEDERICO GARCIA LORCA, 1, Velilla San Antonio",40.37391849999999,-3.4898568,28891,Velilla de San Antonio,Velilla de San Antonio,Community of Madrid,Spain
codere,SALON ADMIRAL ALHAURIN,"ALAMOS, 49, Alhaurin De La Torre",36.660989,-4.562875,29130,Alhaurín de la Torre,Alhaurín de la Torre,Andalusia,Spain
codere,SALON ADMIRAL FRANCOS RODRIGUEZ,"Calle FRANCOS RODRIGUEZ, 15, Madrid",40.4561543,-3.704840299999999,28039,Madrid,Madrid,Community of Madrid,Spain
codere,SALON ADMIRAL JESUS RESCATADO,"JESUS RESCATADO, 32, Cordoba",37.8905891,-4.760248,14007,Córdoba,Córdoba,Andalusia,Spain
codere,SALON ALCALA LA REAL,"GUARDIA AVILA GARCIA, 6",37.45522,-3.92285,23680,Alcalá la Real,Alcalá la Real,Andalusia,Spain
codere,SALON ANABEL,"BLAS INFANTE, 15, Benalmadena",36.5976892,-4.5347652,29631,Benalmádena,Benalmádena,Andalusia,Spain
codere,SALON ANDALUCIA,"DE ANDALUCIA, 23, Punta Umbria",37.18504250000001,-6.964359600000001,21100,Punta Umbría,Punta Umbría,Andalusia,Spain
codere,SALON ARCHIDONA,"NUEVA, 57, Archidona",37.0946503,-4.3884892,29300,Archidona,Archidona,Andalusia,Spain
codere,SALON ARTESANOS,"ARTESANOS, 9, Huelva",37.2773551,-6.938058499999999,21005,Huelva,Huelva,Andalusia,Spain
codere,SALON AVENIDA DE ESPAÑA,"ESPAÑA, 43, Albacete",38.9823961,-1.8543345,02006,Albacete,Albacete,Castile-La Mancha,Spain
codere,SALON AZAHAR,"JOSE MARTORELL, C.C. ZOCO LOCAL 7.31-7.32, Cordoba",37.8806821,-4.7988303,14005,Córdoba,Córdoba,Andalusia,Spain
codere,SALON AZNALCOLLAR,"DE ANDALUCIA, 20, Aznalcollar",37.5199527,-6.2682197,41870,Aznalcóllar,Aznalcóllar,Andalusia,Spain
codere,SALON BAEZA,"ALCALDE PUCHE PARDO, 47, Baeza",37.9972706,-3.4587646,23440,Baeza,Baeza,Andalusia,Spain
codere,SALON BAUTISTA,"ISLA CRISTINA, 9, Huelva",37.2575635,-6.9341358,21007,Huelva,Huelva,Andalusia,Spain
codere,SALON BOLICHES,"LOS BOLICHES, 19, Fuengirola",36.5522739,-4.6151876,29640,Fuengirola,Fuengirola,Andalusia,Spain
codere,SALON BORMUJOS,"Av. Del Aljarafe, 68, Bormujos",37.3814808,-6.0682652,41930,Bormujos,Bormujos,Andalusia,Spain
codere,SALON CAMAS,"SANTA MARIA DE GRACIA, 23, Camas",37.4038678,-6.0355471,41900,Camas,Camas,Andalusia,Spain
codere,SALON CANILLAS,"CANILLAS, 60, Madrid",40.46323400000001,-3.650561,28043,Madrid,Madrid,Community of Madrid,Spain
codere,SALON CANOE,"Paseo CASTELLANA, 93, Madrid",40.450951,-3.691649,28046,Madrid,Madrid,Community of Madrid,Spain
codere,SALON CAPICUA,"Calle DOCTOR FLEMING, 15, Tavernes de la Valldigna",39.0719922,-0.2653043,46760,Tavernes de la Valldigna,Tavernes de la Valldigna,Valencian Community,Spain
codere,SALON CASINO PARK ESTACION,"Avenida ESPAÑA, 4, Logroño",42.4627195,-2.4449852,26003,Logroño,Logroño,La Rioja,Spain
codere,SALON CASINO PARK PADRE CLARET,"Calle PADRE CLARET, 1, Logroño",42.4637237,-2.4335395,26004,Logroño,Logroño,La Rioja,Spain
codere,SALON CASINO PARK PEDREGALES ,"Estambrera, 32, Logroño",42.4557303,-2.4352859,26006,Logroño,Logroño,La Rioja,Spain
codere,SALON CASINO PARK SANFER,"Parque SAN ADRIAN, 2, Logroño",42.45667599999999,-2.4605544,26007,Logroño,Logroño,La Rioja,Spain
codere,SALON CERVANTES,"DEL GENIL, 1, Ecija",37.5374584,-5.0727196,41400,Écija,Écija,Andalusia,Spain
codere,SALON CHAPARRAL,"FERIA, 7, Almonte",37.2599434,-6.514580899999999,21730,Almonte,Almonte,Andalusia,Spain
codere,SALON CIRCUS,"CONCORDIA, 2, Albacete",38.9962408,-1.8542206,02001,Albacete,Albacete,Castile-La Mancha,Spain
codere,SALON COCA DE LA PIÑERA,"COCA DE LA PIÑERA, 4, Jaen",37.7795941,-3.784905699999999,23009,Jaén,Jaén,Andalusia,Spain
codere,SALON COFFE AND PLAY DOS HERMANAS,"Av. De andalucia, Esq. Cl. Aragon 210",37.2538294,-5.933840399999999,41700,,Dos Hermanas,Andalusia,Spain
codere,SALON COFFEE AND PLAY SEVILLA,"LUIS MONTOTO, 132-134, Sevilla",37.3872643,-5.969992800000001,41005,Seville,Seville,Andalusia,Spain
codere,SALON COIN,"MAESTRO SERRANO, 2, Coin",36.6599799,-4.754759099999999,29100,Coín,Coín,Andalusia,Spain
codere,SALON DE JUEGO NEVADA MORATALAZ,"MANUEL MACHADO, 8",38.8026097,-116.419389,,,,Nevada,United States
codere,SALON DE JUEGO NEYMAR,"JOAQUIN TURINA, 115, Cuenca",40.0628381,-2.128414,16004,Cuenca,Cuenca,Castile-La Mancha,Spain
codere,SALON DE JUEGO SAN FRANCISCO,"ANDALUCIA, 121, Torre Del Mar",37.7749295,-122.4194155,94103,San Francisco,,California,United States
codere,SALON DE JUEGO SURPLAY DREAMS,"VERACRUZ, 18, Mostoles",40.3179367,-3.8560882,28936,Móstoles,Móstoles,Community of Madrid,Spain
codere,SALON DE JUEGOS APOLO,"Calle CIUDADES, 1, Parla",40.2406389,-3.768851599999999,28982,Parla,Parla,Community of Madrid,Spain
codere,SALON DE JUEGOS ARLAJ,"Calle CONSTITUCION, 24, Guadalajara",20.6410779,-103.3100792,45500,Tlaquepaque,,Jalisco,Mexico
codere,SALON DE JUEGOS ATLANTIS,"SAN MIGUEL, 4, Torremolinos",36.6240046,-4.4997976,29620,Torremolinos,Torremolinos,Andalusia,Spain
codere,SALON DE JUEGOS CASA VIQUEZ,"BEATO DIEGO DE CADIZ, 1, Cadiz",36.5339212,-6.296092499999999,11004,Cádiz,Cádiz,Andalusia,Spain
codere,SALON DE JUEGOS EL EMIR,"CMNO. DE LOS SASTRES, 2, Cordoba",37.8815613,-4.7872425,14004,Córdoba,Córdoba,Andalusia,Spain
codere,SALON DE JUEGOS LAS VEGAS,"DON BOSCO, 8, D Bosco-Madrid",36.1699412,-115.1398296,89101,Las Vegas,,Nevada,United States
