CD_CENTRO,ETIQUETA,DIRECCION,CMUNI,MUNICIPIO,UTM_Y,UTM_X
28058159,EEI La Alameda,"Calle Concepción Arenal, 15",058,Fuenlabrada,4460632,428469
28058160,EEI La Linterna Mágica,"Calle Alicante, 4",058,Fuenlabrada,4460196,432649
28058172,EEI Pandora,"Calle Álamo, 3",074,Leganés,4465654,434287
28058184,EEI Los Paraísos,"Paseo del Prado, s/n",161,Valdemoro,4449305,443357
28058196,EEI Trinidad Ruiz,"Calle Maestro Fernando Alegría, 2",129,San Agustín del Guadalix,4503492,448045
28058202,EEI Cuentacuentos,"Calle Fuente del Álamo, 10",047,Collado Villalba,4499736,415949
28058214,EEI El Hada Traga Manzanas,"Calle Almendros, 1",047,Collado Villalba,4497648,415467
28058226,EEI Antusana,"Calle Río Segre, 10",092,Móstoles,4463004,425251
28058411,EA Brunete,"Calle Escorial, 32",026,Brunete,4473276,415051
28058421,EA Daganzo de Arriba,"Ctra Fresno, s/n c/v Calle Alcalá",053,Daganzo de Arriba,4488214,461268
28058433,EA Mejorada del Campo,"Plaza Ilustración, 9",084,Mejorada del Campo,4471900,459013
28058445,EA Navalcarnero,"Calle Libertad, 31",096,Navalcarnero,4460447,413862
28058457,EA Quijorna,"Plaza Iglesia, 1",119,Quijorna,4475640,410326
28058469,EA San Agustín de Guadalix,"Calle Rioja, 1",129,San Agustín del Guadalix,4503671,447809
28058470,EA Sevilla La Nueva,"Calle Mayor, 7",141,Sevilla la Nueva,4466794,412746
28058482,EA Torrejón de Velasco,"Calle el Greco, s/n",150,Torrejón de Velasco,4449380,433424
28058548,CEIP San Miguel,"Calle Nevera, s/n entrada por Trva Nevera, 2",108,Pedrezuela,4510889,449263
28058551,CEIP Chozas de la Sierra,"Avda Islas, s/n",144,Soto del Real,4512318,434115
28058561,CEIP Francisco de Quevedo,"Avda Fuerzas Armadas, 6",065,Getafe,4461319,437867
28058573,CEIP El Poeta,"Calle Olmos, 1",140,Serranillos del Valle,4450927,425346
28058585,CEE Monte Abantos,"Avda Esparta, 56",127,Rozas de Madrid (Las),4485968,423570
28058597,CEIP Rayuela,"Calle Mister Lodge, s/n c/v Avda Guadarrama",177,Villanueva del Pardillo,4482738,418484
28058603,IES Numancia,"Calle Las Marismas, 14",079,Madrid,4472565,444421
28058615,IES Escuela de Hostelería y Turismo,"Calle Jadraque, s/n",005,Alcalá de Henares,4483257,471517
28058627,IES José Saramago,"Avda Valdearganda, 8",014,Arganda del Rey,4462067,461899
28058639,IES Atenea,"Plaza Santiago de Chuco, 1",134,San Sebastián de los Reyes,4490007,446946
28058640,IES Arquitecto Ventura Rodríguez,"Calle Severo Ochoa, 4",022,Boadilla del Monte,4473562,424225
28058652,IES José Saramago,"Trva Miguel Hernández (Calle Maestro, 1)",080,Majadahonda,4480050,425681
28058664,IES Barrio Loranca,"Calle Federica Montseny, 2",058,Fuenlabrada,4460670,429028
28058676,IES El Álamo,"Paseo del Olivar, 62",004,Álamo (El),4453544,416328
28058688,IES Miguel Delibes,"Calle Miguel Hernández, 2 A",149,Torrejón de la Calzada,4449552,431485
28058718,CEIP Salvador Dalí,"Calle Salvador Dalí, 8. (Los Hueros)",172,Villalbilla,4477649,470236
28058731,EOI de Pinto,"Calle Manuel Hernández Mompo, 2",113,Pinto,4456433,440471
28058809,EEI Pasemisí,"Calle Espino, 6",004,Álamo (El),4454099,415562
28058822,CEIP José Saramago,"Calle José Saramago, 2A",123,Rivas-Vaciamadrid,4467196,454704
28058895,EEI El Cancionero,"Calle Eras, 2",158,Valdemanco,4524582,444257
28058901,EEI La Estación,"Paseo Estación, 12",174,Villamanta,4461154,405394
28058913,EEI El Vellón,"Calle Talamanca, 5",168,Vellón (El),4513214,451054
28058925,EEI Prado Alto,"Calle Murillo, 4",026,Brunete,4473334,415685
28058937,EEI El Duende,"Avda Juan Carlos I, 26",065,Getafe,4459842,436294
28059279,IES Sabino Fernández Campo,"Calle Elisadero, 28",125,Robledo de Chavela,4483816,395333
28059280,EA Victoria de los Ángeles,"Avda Felicidad, 27",079,Madrid,4467919,441551
28059292,EA Carmen Amaya,"Avda Felicidad, 27",079,Madrid,4467918,441488
28059309,EOI Pozuelo de Alarcón,"Avda Juan XXIII, 4",115,Pozuelo de Alarcón,4478002,432105
28059310,EOI Rivas-Vaciamadrid,"Calle Picos de Urbión, s/n c/v Calle Jaén, 1",123,Rivas-Vaciamadrid,4469390,455182
28059361,CEPA Distrito Centro,"Calle De San Bernardo (Edificio I.E.S Lope De Vega), 70",079,Madrid,4475378,440079
28059371,CEPA La Mesta,"Calle Real, 7",176,Villanueva de la Cañada,4478172,414711
28059383,CEPA La Oreja Verde,"Carrera Guadarrama, 85",061,Galapagar,4492937,414589
28059395,CEPA Almajan,"Avda Torrelodones, 8",152,Torrelodones,4492207,420046
28059401,CEPA Buitrago de Lozoya,"Calle Fuente de Arriba, 1",027,Buitrago del Lozoya,4538173,446299
28059437,EEI Baobab,"Avda Madrid, 30",137,Santos de la Humosa (Los),4483352,478144
28059449,EEI Acuarela,"Avda Ángeles, 26",065,Getafe,4462325,438843
28059450,EEI Casarrubuelos Nº 2,"Camino de Torrejón de Velasco, 5",036,Casarrubuelos,4447188,429373
28059462,EEI Las Ardillas,"Calle Señora Sergia, s/n c/v Calle Nueva, 20",152,Torrelodones,4492616,421185
28059516,EEI Mancomunidad la Jara Nº 1,"Camino de Casasola, s/n",020,Berzosa del Lozoya,4536133,455664
28059589,EEI Las Casitas,"Calle Madrid, 38",044,Colmenarejo,4490079,414187
28059929,EA La Cabrera,"Avda Cabrera, 96",030,Cabrera (La),4524828,448907
28059930,EA Paracuellos de Jarama,"Calle Ronda de Las Cuestas, 39",104,Paracuellos de Jarama,4484001,454806
28059942,EA Valdemorillo,"Calle Paz, s/n (Casa de Cultura Giralt Laporta)",160,Valdemorillo,4483941,409742
28059954,EA El Escorial,Calle Carlos V c/v Calle Lepanto,054,Escorial (El),4492707,404085
28060208,EOI de Torrejón de Ardoz,"Calle San Fernando, 1",148,Torrejón de Ardoz,4479040,458692
28060211,CEIP Pedro Duque,"Calle Marmolina, 5",079,Madrid,4472017,448475
28060221,CEIP El Greco,"Calle Estefanita, 7",079,Madrid,4466323,442720
28060233,CEIP Bachiller Alonso López,"Calle Francisco Largo Caballero, s/n",006,Alcobendas,4489401,444510
28060245,CEIP Las Castañeras,"Calle Andalucía, 8",015,Arroyomolinos,4458588,421900
28060257,CEIP Leonardo Da Vinci,"Calle Eucalipto, 37",092,Móstoles,4462765,421407
28060269,CEIP Ágora,"Calle Miguel Indurain, s/n",026,Brunete,4473530,415533
28060270,CEIPS Salvador Dalí,"Calle Tia Javiera, 6",058,Fuenlabrada,4461790,428421
28060282,CEIP Doña Leonor del Álamo,"Calle Rosalía de Castro, 2",161,Valdemoro,4449653,441292
28060294,CEIP Eloy Saavedra,"Calle Timanfaya, 1",040,Ciempozuelos,4444912,446619
28060300,CEIP La Garena,"Calle Arturo Soria, 3",005,Alcalá de Henares,4481476,467116
28060312,CEIP Dulce Chacón,"Calle Federica Montseny, 3",123,Rivas-Vaciamadrid,4465139,456292
28060324,CEIP Teresa Berganza,"Calle Tomás Bretón, 4",022,Boadilla del Monte,4472870,424799
28060336,CEIP Cantos Altos,"Calle Camino de La Fonda, s/n",047,Collado Villalba,4498620,415533
28060348,CEIPS El Cantizal,"Avda Atenas, 68",127,Rozas de Madrid (Las),4485810,421843
28060351,CEIP El Raso,"Calle Raso, 6",090,Moralzarzal,4503955,417795
28060361,CEIP San Bartolomé,"Plaza San Sebastián, 1",056,Fresnedillas de la Oliva,4482274,400883
28060373,IES Lázaro Carreter,"Calle Pio Baroja, 7",005,Alcalá de Henares,4484051,468780
28060385,IES Miguel de Cervantes,"Avda Conde de Coruña, 31",053,Daganzo de Arriba,4488269,460739
28060397,IES Don Pelayo,"Calle Joaquín Sorolla, s/n. (Los Hueros)",172,Villalbilla,4477700,470278
28060622,EEI Rodari,"Avda Villaviciosa, 19-B",007,Alcorcón,4467062,429088
28060634,EEI El Regajal,"Calle Imago, 2",013,Aranjuez,4430431,446871
28060646,EEI Achalay,"Avda Isabel de Farnesio, 14",022,Boadilla del Monte,4472990,424687
28060658,EEI Los Puertos,"Calle Tintes, 44",045,Colmenar Viejo,4500713,434899
28060661,EEI Siete Estrellas,"Calle Mayor, 29",025,Brea de Tajo,4453118,490488
28060671,EEI El Principito,"Avda José Fernández Segovia, 1",150,Torrejón de Velasco,4448600,433744
28060816,IES Padre Antonio Soler,"Calle Floridablanca, 3",131,San Lorenzo de El Escorial,4493952,402931
28060968,CEPA San Sebastián de los Reyes,"Avda Baunatal, 18 (Edificio Pablo Iglesias)",134,San Sebastián de los Reyes,4489468,446438
28060971,CEPA Sierra de Guadarrama,"Calle de la Dehesa, 23A",046,Collado Mediano,4504896,411995
28061663,EEI Patas Arriba,"Calle Federica Montseny, 1",123,Rivas-Vaciamadrid,4465119,456247
28061675,EEI Los Molinos,"Calle José Ruiz Azorín, 65",005,Alcalá de Henares,4484083,469098
28061687,EEI Dulcinea,"Calle Moraña, 27",074,Leganés,4464888,435996
28061699,EEI Las Nubes,"Calle Antonio Nebrija, 7",079,Madrid,4472773,441955
28061705,EEI Las Viñas,"Calle Estudio, 6",079,Madrid,4479172,433447
28061717,EEI Luna Lunera,"Calle Roquetas de Mar, 4",015,Arroyomolinos,4458666,422029
28062011,IES Santiago Rusiñol,"Calle Alhambra de Granada, 20",013,Aranjuez,4431544,450200
28062023,IES Maestro Matías Bravo,"Avda Mar Egeo, 5",161,Valdemoro,4447783,441289
28062035,IES Francisco Umbral,"Avda Hispanidad, s/n",040,Ciempozuelos,4445836,446498
28062102,CEIP Dulce Chacón,"Calle Concepción Arenal, 17",058,Fuenlabrada,4460727,428407
28062114,CEIP Pedro Brimonis,"Calle Isla Conejera, 26",073,Humanes de Madrid,4456186,429891
28062126,IES Villaverde,"Calle Alianza, 20-24",079,Madrid,4467654,441705
28062151,EA Carmelo Alonso Bernaola,"Avda Soto Palacios, 7",079,Madrid,4482215,441984
28062163,EA Chinchón,Calle Huertos 90 c/v Ctra Morata de Tajuña,052,Chinchón,4443313,463580
28062321,CEIP José Hierro,"Avda José Hierro, 86",123,Rivas-Vaciamadrid,4466385,455091
28062333,CEIP San Miguel,"Calle Miralcampo, s/n",095,Navalagamella,4480554,404710
28062345,CEIP Príncipes de Asturias,"Calle Virgen del Rocio, s/n",119,Quijorna,4476091,410310
28062369,EOI de Tres Cantos,"Calle Orégano, 1",903,Tres Cantos,4494832,440523
28062606,EEI Valdeolmos,"Calle Subida a La Iglesia (Valdeolmos), 6",162,Valdeolmos-Alalpardo,4498703,461659
28062631,EEI Gaia,"Calle Mérida, 23",079,Madrid,4473114,446230
28062643,EEI Arce,"Calle Alcalde Garrido Juaristi, 6",079,Madrid,4473934,444321
28062667,EEI Los Duendes,"Calle Iglesia, 11",122,Ribatejada,4501963,466813
28063003,EEI Shantala,"Calle Martínez de La Riva, s/n entrada por Calle Puerto de Arbalán, 1",079,Madrid,4471100,443562
28063015,EEI La Aldea,"Calle Principal, 4",079,Madrid,4465111,440652
28063027,EEI Acuarela,"Avda Somorrostro, 193",130,San Fernando de Henares,4473856,455754
28063064,EEI Tarabilla,"Calle Gandhi, 14",079,Madrid,4474966,446145
28063076,EEI El Bosque,"Calle Delicias, 32",079,Madrid,4472818,441324
28063751,CEIP Agustín Rodríguez Sahagun,"Calle Granja de San Ildefonso, 17",079,Madrid,4468765,447262
28063763,CEIP Pinar de San José,"Calle Patrimonio de La Humanidad, 39",079,Madrid,4468270,435090
28063775,CEIP Gabriela Mistral,"Calle Mirallos, 3",079,Madrid,4484327,443464
28063787,CEIP Infanta Leonor,"Calle Monasterio de El Paular, 140",079,Madrid,4483621,440684
28063799,CEIPS Adolfo Suárez,"Calle Infanta Catalina Micaela, 31",079,Madrid,4482261,444682
28063805,CEIP Julian Marías,"Calle Budapest, 11",079,Madrid,4475389,448872
28063817,CEIP Río Alberche,"Avda Doctor Arquitecto García Benito, 1",109,Pelayos de la Presa,4468901,387197
28063829,CEIP Francisco de Orellana,"Calle Barcelona, 19",015,Arroyomolinos,4458070,422725
28063830,CEIP Sansueña,"Plaza Cruz, 1",145,Talamanca de Jarama,4510857,456526
28063842,CEIP Manuel Vázquez Montalbán,"Calle Alcalde Francisco Moreno Menéndez, 7",074,Leganés,4463038,433487
28063854,CEIP Fuente del Palomar,"Calle Camilo José Cela, 2",007,Alcorcón,4465339,429507
28063866,CEIP Ana María Matute,"Avda Rosa Chacel, 4",065,Getafe,4464453,438538
28063878,CEIP María Martín,"Calle Víctimas del Terrorismo, 2",096,Navalcarnero,4460873,415333
28063881,CEIP Los Lagos,"Avda Las Lagunas, 6",106,Parla,4455445,434364
28063891,CEIP Las Artes,"Calle Juana Francés, 57",113,Pinto,4455957,440191
28063908,CEIP Fuente de la Villa,Ronda San Sebastian s/n,161,Valdemoro,4448726,442870
28063911,CEIP Gandhi,"Calle Jacinto Benavente, s/n",181,Villaviciosa de Odón,4468121,422373
28063921,CEIP Los Santos,"Avda Quemado, s/n c/v Calle Merina, 1 D",137,Santos de la Humosa (Los),4484009,478766
28063933,CEIP Santa Lucía,"Avda Tielmes, 20",035,Carabaña,4456306,480129
28063945,CEIP Hans Christian Andersen,"Calle Fernando Trueba, 8",123,Rivas-Vaciamadrid,4466917,456173
28063957,CEIP Francisco Tomás y Valiente,"Calle Paulonia, 2",167,Velilla de San Antonio,4469526,458857
28063970,CEIP Ágora,"Calle Gutiérrez Soto, 12",022,Boadilla del Monte,4472533,424083
28063982,CEIP Los Olivos,"Cmno Perales, 4B",127,Rozas de Madrid (Las),4486701,422031
28063994,CEIP Carpe Diem,"Calle Rio Ebro, 2",177,Villanueva del Pardillo,4483554,418132
28064007,IES Antares,"Calle Fernando Trueba, 10",123,Rivas-Vaciamadrid,4466993,456214
28064044,IES Luis García Berlanga,"Cmno de Chozas, s/n c/v Calle Prado Panetes",067,Guadalix de la Sierra,4514767,441275
28064056,CEIP Arco de la Sierra,"Calle Santa Águeda, s/n",086,Molar (El),4510139,450733
28064068,CEIP Infanta Leónor,"Avda Alcalde Lorenzo Ginés Brandin, 11",129,San Agustín del Guadalix,4503929,447796
28064071,CEIP Jonathan Galea,"Calle Enrique Casas, 7",009,Algete,4496189,454573
28064081,CEIP Santa Ana,"Calle Polideportivo, 12 entrada por Callejón Pocito",108,Pedrezuela,4511059,449470
28064093,EEI Tragaluz,"Calle Manuel Hernández Mompo, 4",113,Pinto,4456429,440287
28064101,EEI Virgen del Soto,"Calle San Juan de la Cruz, 6",177,Villanueva del Pardillo,4482668,418120
28064111,EEI Jacaranda,"Calle Libertad, 108",161,Valdemoro,4449140,441319
28064123,EEI Casiopea,"Calle Toledo, 48",065,Getafe,4461168,437475
28064160,CEIPS Príncipes de Asturias,"Calle Atlántico, 3",115,Pozuelo de Alarcón,4478773,431607
28064275,EEI El Nogal,"Calle Santiago Ramón y Cajal, s/n entrada por C/ Santa Quiteria, 32",010,Alpedrete,4501079,413720
28064287,EEI La Flauta Mágica,"Calle Gonzalo Torrente Ballester, s/n c/v Calle Marcelino Menéndez Pelayo",005,Alcalá de Henares,4483155,468720
28064299,EEI El Bosque,"Calle Encina, 2",073,Humanes de Madrid,4455670,429467
28064305,EEI Cascabeles,"Calle Federico Moreno Torroba, 10",006,Alcobendas,4489138,444810
28064317,EEI El Faro,"Avda Talavera de La Reina, 12 A",134,San Sebastián de los Reyes,4489714,445778
28064329,EEI La Morera,"Calle Estanislao Zazo, 35",073,Humanes de Madrid,4455758,429717
28064381,CEIP Sierra de Guadarrama,"Calle Gustavo Adolfo Bécquer, 1",068,Guadarrama,4502423,407937
28064411,CEIP Clara Campoamor,"Calle Campo de Fútbol, 4",010,Alpedrete,4500817,413856
28064421,CEIP Teresa de Calcuta,"Calle Clara Campoamor, 3",134,San Sebastián de los Reyes,4490285,448198
28064494,EA Aldea del Fresno,"Calle Vistillas, 2",008,Aldea del Fresno,4464441,397803
28064603,EEI Santa Cecilia (Programa Casa de Niños),"Avenida Constitución, 2",086,Molar (El),4509788,451101
28064721,CEE Fuenlabrada,"Cmno Molino, 2",058,Fuenlabrada,4459949,430685
28064743,EEI Valdelaguna,"Calle Colegios, 2",157,Valdelaguna,4445453,468443
28064755,EEI Valdepiélagos,"Calle Casar, s/n",163,Valdepiélagos,4512137,460792
28064779,EOI Coslada,"Avda Madrid, 2",049,Coslada,4474839,453980
28065292,EEI Arte,"Calle Mezquita, 36",065,Getafe,4463218,439463
28065309,EEI Marta Mata,"Calle Torroja, 11",065,Getafe,4463152,437641
28065310,EEI La Encina,"Calle Volturno, 2",115,Pozuelo de Alarcón,4473445,432380
28065322,EEI Los Madroños,"Calle Zafiro, 2 c/v Ntra Sra de Monserrat, 28",115,Pozuelo de Alarcón,4477074,432441
28065334,EEI El Olivar,"Calle Afiladeras, 18",133,San Martín de Valdeiglesias,4468520,381080
28065346,EEI María Luisa Gefaell,"Calle Cerro de los Ángeles, 1",181,Villaviciosa de Odón,4467588,423084
28065358,EEI Fabulas y Leyendas,"Calle Nueva York, 12",092,Móstoles,4463193,427145
28065361,EA Vicálvaro,"Bulv Indalecio Prieto, 16",079,Madrid,4472587,447257
28065383,EEI Paso a Pasito,"Calle Valencia, s/n",104,Paracuellos de Jarama,4483870,455383
28065504,CEIP San Pedro Apostol,"Calle Teruel, 12",122,Ribatejada,4502045,466698
28065516,CEIP Carlos III,"Calle Junta Central Suprema, s/n",013,Aranjuez,4431997,450171
28065528,CEIP Carlos Cano,"Avda Nuevo Versalles, 2",058,Fuenlabrada,4460594,429359
28065531,CEIP José Hierro,"Calle Acuario, 34",106,Parla,4453025,435245
28065541,CEIP Maestro Román Baillo,"Avda Mar Egeo, 7",161,Valdemoro,4447866,441178
28065553,CEIP Cristo de la Campana,"Paseo Castilla, s/n",178,Villanueva de Perales,4466975,406940
28065565,CEIP Conde Duque de Olivares,"Plaza Duquesa de Alba, 3",075,Loeches,4470729,465072
28065632,IES África Moraleja de Enmedio,"Calle Madrid, 53",089,Moraleja de Enmedio,4457637,427339
28065644,IES Gonzalo Anes,Calle Dehesa c/v Calle Postigo,046,Collado Mediano,4504909,411979
28065671,IES José Luis Garci,"Calle José Hierro, 10",006,Alcobendas,4488844,444486
28065693,EA Serranillos del Valle,"Calle Magnolios, 3",140,Serranillos del Valle,4451093,425531
28065701,EA Villar del Olmo,"Calle Carlos Ruiz, 15",179,Villar del Olmo,4465176,480005
28065711,IES Federico Moreno Torroba,"Calle General Ricardos, 177 (Entrada por Calle Clara Campoamor)",079,Madrid,4470557,437625
28065723,EA María de Ávila,"Calle General Ricardos, 177 (Entrada por Calle Clara Campoamor)",079,Madrid,4470517,437650
28065841,IES La Poveda Campo Real,"Avda Circunvalación, 3",033,Campo Real,4464802,468189
28065978,EEI Las Flores,"Calle Nardos, 127",007,Alcorcón,4467432,431857
28065981,EEI Rio de Alisos,"Calle Manzanares, 13",067,Guadalix de la Sierra,4514920,441040
28065991,EEI Veo-Veo,"Calle Condesa de Venadito, 3",079,Madrid,4477267,444415
28066004,EEI Luis Bello,"Calle Juan Bautista de Toledo, 5",079,Madrid,4477219,442852
28066016,EEI Trébole,"Calle Salvador Gramaje, 91",096,Navalcarnero,4460342,413196
28066028,EEI Pimpollitos,"Calle Asturias, 91",113,Pinto,4456401,441045
28066065,IES Sagrado Corazón de Jesús,Ctra Colmenar Viejo (M-607)  Km 13500,079,Madrid,4486586,441530
28066090,CEIP Winston Churchill,"Avda Gran Vía del Este, 5",079,Madrid,4472601,449436
28066107,CEIP Mozart,"Calle Dámaso Alonso, 34",005,Alcalá de Henares,4483138,468248
28066119,CEIP Mario Vargas Llosa,"Avda Atenas, 48 A",127,Rozas de Madrid (Las),4486656,422382
28066193,EEI Juan Ramón Jiménez,"Calle Ramón y Cajal, 5",127,Rozas de Madrid (Las),4485840,423647
28066247,EEI Osa Menor,"Calle Mejía Lequerica, 21",079,Madrid,4475503,440665
28066259,EEI Pinceladas,"Camino de La Poveda, 5",014,Arganda del Rey,4462692,459168
28066260,EEI Tesoros,"Calle Felicidad, 4",014,Arganda del Rey,4462321,462223
28066272,EEI El Cervatillo Dormilón,"Calle Iglesia, 2",039,Cervera de Buitrago,4530353,455342
28066302,CEIP Álvaro de Bazán,"Calle Zurich, 10",079,Madrid,4474691,448457
28066314,EEI Nicolás Guillén,"Cmno Torrejón de Velasco, 5",036,Casarrubuelos,4447254,429502
28066375,CEPA Margarita Salas,"Calle Santa Ana, 2",058,Fuenlabrada,4458932,432786
28067148,EA Pablo Sorozabal,"Trva de Bustarviejo, 1",085,Miraflores de la Sierra,4518222,435216
28067151,EA Manuel de Falla,"Calle Carballino, s/n",007,Alcorcón,4467062,430992
28067173,EA Talamanca de Jarama,"Calle Fuente del Arca, 19",145,Talamanca de Jarama,4510596,456880
28067185,EOI Arganda del Rey,"Calle Mar de Alborán, 1",014,Arganda del Rey,4460672,463268
28067197,EOI Puente de Vallecas,"Ronda Sur, 229",079,Madrid,4469401,443543
28067203,EOI Barajas,"Calle Antonio Sancha, s/n",079,Madrid,4479082,450084
28067264,EEI Valdemaqueda,"Calle Juan Carlos I, 8",159,Valdemaqueda,4485500,389996
28067276,EEI Galopines,"Calle Sergio Caballero, 14",111,Pezuela de las Torres,4474264,485003
28067288,EEI Jaramita,"Calle Rafael Sánchez Ferlosio, 15",130,San Fernando de Henares,4475216,455396
28067537,CEIP CRA Cabanillas de la Sierra,"Avda Arrieros, 2",029,Cabanillas de la Sierra,4519586,447041
28067549,CEIP Clara Campoamor,"Calle Parque Bujaruelo, 6",007,Alcorcón,4466612,431387
28067550,CEIP Legazpi,"Calle Cartagena, 9",015,Arroyomolinos,4459191,422551
28067574,CEIP Vicente Ferrer,"Avda Salvador Allende, 10",065,Getafe,4463580,437299
28067586,CEIP Rosa Montero,"Paseo República Dominicana, 11",106,Parla,4453804,436043
28067598,CEIP San Martín de Tours,"Cmno de Aliseda, s/n",133,San Martín de Valdeiglesias,4469440,380651
28067604,CEIP Salvador de Madariaga,"Calle Lámpara, 2",053,Daganzo de Arriba,4488332,460488
28067628,IES Calderón de la Barca,"Calle Francisco de Bores, 3",113,Pinto,4456445,440745
28067653,IES Profesor Raul Vázquez,"Ctra de Villaverde a Vallecas, Km, 4 (Final Calle Embajadores)",079,Madrid,4468709,443702
28067665,EEI Altair,"Calle José de Cadalso, 43",079,Madrid,4470033,434759
28067677,EEI El Manantial,"Calle Múñico, 2 entrada Calle Carlos Fuentes",079,Madrid,4472695,437053
28067689,EEI La Brisa,"Calle Vía Límite, s/n",079,Madrid,4480491,440784
28067690,EEI La Encina,"Calle Pintor Álvaro Delgado, 4",101,Olmeda de las Fuentes,4468749,481302
28067719,EEI Los Sueños,"Trva Nevera, 1",108,Pedrezuela,4510882,449299
28067744,CEIPS Santo Ángel de la Guarda,Calle Rodetas 19 c/v Calle Tenería,051,Chapinería,4470404,397698
28067756,CEIP San Vicente,"Calle Escuelas, 1",042,Colmenar del Arroyo,4474898,398232
28067768,CEIP San Miguel,"Calle Viñas, 9",175,Villamantilla,4466695,404185
28067771,CEIP Manuela Malasaña,"Calle Arados, 10",058,Fuenlabrada,4458973,432220
28067860,EEI Don Melitón,"Calle Arturo Soria, 5",005,Alcalá de Henares,4481417,467012
28067872,EEI El Corro de la Patata,"Calle Cabo San Vicente, s/n",007,Alcorcón,4467171,430814
28067884,EEI Palmas Palmitas,"Calle San Juan de Ortega, s/n entrada Calle Campo de la Estrella, 2",079,Madrid,4483835,443002
28067896,EEI Sol Solito,"Calle Monasterio de Guadalupe, 9",079,Madrid,4484254,440422
28068037,EEI Aserrín Aserrán,"Calle Castillo de Atienza, 4",127,Rozas de Madrid (Las),4484545,424323
28068049,EEI El Señor Don Gato,"Calle Poetas, s/n c/v Calle Cordel de Pavones",079,Madrid,4471848,447319
28068050,EEI Cinco Lobitos,"Calle Morales, s/n c/v Calle Lonja de la Seda",079,Madrid,4468564,435861
28068062,EEI El Cocherito Leré,"Calle Fuentevaqueros, 12",058,Fuenlabrada,4458614,432713
28068074,EEI El Roble,"Gta de Lituania, s/n",161,Valdemoro,4448488,442791
28068086,EEI Caracol Col Col,"Calle Tablas de Daimiel, s/n",040,Ciempozuelos,4444971,446345
28068098,EEI Antón Pirulero,"Calle Puerto de Bilbao, 2",049,Coslada,4474142,451222
28068104,EEI La Tarara,"Calle Manuel de Falla, 33",080,Majadahonda,4478033,426536
28068116,EEI Pío Pío,"Avda Olímpica, 12",006,Alcobendas,4487579,446539
28068207,EOI San Martín de Valdeiglesias,"Ctra N-403 (Toledo) c/v Calle Esmeralda, 1",133,San Martín de Valdeiglesias,4468678,380756
28068219,EEI Campanilla,"Calle Miguel de Cervantes, 106",015,Arroyomolinos,4457486,422038
28068220,EEI Pimpón,"Calle Miguel Indurain, s/n",026,Brunete,4473490,415569
28068232,EEI El Almendro,"Calle Juan Gris, 3",045,Colmenar Viejo,4502718,434560
28068268,EEI Los Tajetes,"Cmno Manzanares, 28",072,Hoyo de Manzanares,4497703,423674
28068271,EEI El Tren de la Fresa,"Calle Ramírez de Prado, 6",079,Madrid,4472287,441592
28068281,EEI Rocio Jurado,"Calle Briviesca, 6",079,Madrid,4481509,443466
28068293,EEI Rocio Durcal,"Calle Princesa de Éboli, s/n c/v Avda Alcalde Conde de Mayalde",079,Madrid,4482351,444578
28068301,EEI Campanilla,"Calle Ávila, 4",079,Madrid,4478237,440484
28068311,EEI Rayuela,"Avda Villa Vallecas, s/n c/v Calle La Granja de San Ildefonso, 15",079,Madrid,4468841,447135
28068323,EEI El Naranjo,"Calle Lago Blanco, s/n",106,Parla,4455434,434498
28068335,EEI El Limonero,"Calle Estrella Polar, s/n c/v Calle Estrella Mizar, 5",106,Parla,4453602,435726
28068347,EEI El Manzano,"Calle Planeta Tierra, s/n entrada Calle Libra, 1",106,Parla,4452951,435039
28068360,EEI Juan sin Miedo,"Avda Constitución, 217",148,Torrejón de Ardoz,4479209,461824
28068372,EEI Petirrojo,"Calle Antonio Machado, 5",149,Torrejón de la Calzada,4450715,431780
28068384,EEI El Sastrecillo Valiente,"Calle Mayor, 71",154,Torres de la Alameda,4472313,469624
28068724,EA Fresnedillas de la Oliva,"Calle Caño, 8",056,Fresnedillas de la Oliva,4482379,400834
28068736,EOI Villaverde - El Espinillo,"Calle Alianza, 20-24",079,Madrid,4467642,441655
28068773,EEI El Principito,"Calle Virtudes, 32-34",009,Algete,4493689,458197
28068891,EEI Los Almendros,"Calle Portugal, s/n (Peñas Albas)",172,Villalbilla,4477600,469533
28069169,CEIP Loyola de Palacio,"Calle Embalse de Navacerrada, 60",079,Madrid,4467917,449188
28069170,CEIP Dos de Mayo,"Calle Ruperto Chapí, 1",113,Pinto,4456471,440438
28069182,CEIP Manuel de Falla,"Calle Reinosa, 24",058,Fuenlabrada,4461233,431550
28069194,CEIP José Iturzaeta,"Calle Bernardo Atxaga, 1",123,Rivas-Vaciamadrid,4466651,456019
28069212,CEIP Ángel González,"Calle Humanes de Madrid, 12",074,Leganés,4462469,432893
28069340,CEIP Daoiz y Velarde,"Calle José Echegaray, 59",065,Getafe,4463556,443371
28069391,IES Fernando Fernán Gómez,"Calle Valdehondillo, 8",073,Humanes de Madrid,4456619,430368
28069431,IES Escuela de Hostelería y Turismo Simone Ortega,"Calle Pintor Velázquez, 64",092,Móstoles,4463766,425061
28069561,EA Arganzuela,"Pasaje de Tortosa, 4",079,Madrid,4473023,441225
28069571,EA Moralzarzal,"Avda Salvador Sánchez Frascuelo, 26",090,Moralzarzal,4503671,418339
28069595,EA Camarma de Esteruelas,"Cmno Alcalá, s/n",032,Camarma de Esteruelas,4488363,468041
